emitter,txpower,rssi,timestamp,lat_emit,lng_emit,lat_sensor,lng_sensor,plot_timestamp,rc,color,width,sensor
21,5,-71.4857142857143,2021-04-23 00:01:24.504000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 00:00:00+00:00,-0.0,"[255.0, 91.62509548421984, 0.0]",10.5,28
21,5,-72.97727272727272,2021-04-23 00:16:24.935000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 00:15:00+00:00,0.020865126080953183,"[255.0, 125.75004003118495, 0.0]",11.491093488845276,28
21,5,-73.24264705882354,2021-04-23 00:31:24.301000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 00:30:00+00:00,0.024577396906004575,"[255.0, 131.00003149994882, 0.0]",11.667426353035218,28
21,5,-72.35177865612648,2021-04-23 00:46:24.578000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 00:45:00+00:00,0.012115209018555808,"[255.0, 110.00006562489337, 0.0]",11.075472428381401,28
21,5,-74.4609375,2021-04-23 01:01:23.928000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 01:00:00+00:00,0.04161982913669052,"[255.0, 159.87498457815008, 0.0]",12.476941883992799,28
21,5,-69.77075098814228,2021-04-23 01:16:24.561000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 01:15:00+00:00,-0.02399029393086348,"[255.0, 49.62516373410893, 0.0]",9.360461038283985,28
21,5,-74.16236162361622,2021-04-23 01:31:24.664000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 01:30:00+00:00,0.037443108244031735,"[255.0, 151.99999737500426, 0.0]",12.278547641591507,28
21,5,-71.90625,2021-04-23 01:46:24.213000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 01:45:00+00:00,0.005882793764987884,"[255.0, 99.50008268736563, 0.0]",10.779432703836925,28
21,5,-70.72794117647058,2021-04-23 02:01:24.310000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 02:00:00+00:00,-0.010600343254808159,"[255.0, 73.25012534354633, 0.0]",9.996483695396613,28
21,5,-73.0817843866171,2021-04-23 02:16:24.812000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 02:15:00+00:00,0.022327119716865802,"[255.0, 128.37503576556688, 0.0]",11.560538186551126,28
21,5,-71.97665369649805,2021-04-23 02:31:25.173000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 02:30:00+00:00,0.006867657624872641,"[255.0, 102.1250784217475, 0.0]",10.826213737181451,28
21,5,-72.1576923076923,2021-04-23 02:46:24.602000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 02:45:00+00:00,0.009400172169956122,"[255.0, 107.37506989051143, 0.0]",10.946508178072916,28
21,5,-73.7202797202797,2021-04-23 03:01:26.365000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 03:00:00+00:00,0.031258908956750354,"[255.0, 144.1250101718584, 0.0]",11.984798175445642,28
21,5,-73.203007518797,2021-04-23 03:16:24.720000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 03:15:00+00:00,0.024022886953594915,"[255.0, 131.00003149994882, 0.0]",11.641087130295759,28
21,5,-72.5129151291513,2021-04-23 03:31:25.047000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 03:30:00+00:00,0.014369316355033981,"[255.0, 115.25005709365723, 0.0]",11.182542526864115,28
21,5,-75.45392491467577,2021-04-23 03:46:24.277000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 03:45:00+00:00,0.055510540373162075,"[255.0, 183.49994618758745, 0.0]",13.136750667725199,28
21,5,-73.05263157894736,2021-04-23 04:01:24.844000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 04:00:00+00:00,0.021919306659934905,"[255.0, 128.37503576556688, 0.0]",11.541167066346908,28
21,5,-71.50190114068441,2021-04-23 04:31:25.295000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 04:30:00+00:00,0.00022643482172423626,"[255.0, 91.62509548421984, 0.0]",10.510755654031902,28
21,5,-71.25092250922509,2021-04-23 04:46:25.289000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 04:45:00+00:00,-0.0032844573050048397,"[255.0, 83.75010828107405, 0.0]",10.34398827801227,28
21,5,-67.87265917602996,2021-04-23 05:01:24.559000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 05:00:00+00:00,-0.050542337665448384,"[255.0, 5.000236249616089, 0.0]",8.099238960891203,28
21,5,-68.22262773722628,2021-04-23 05:16:24.129000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 05:15:00+00:00,-0.04564669432337356,"[255.0, 12.875223452761846, 0.0]",8.331782019639757,28
21,5,-75.225,2021-04-23 05:31:23.952000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 05:30:00+00:00,0.05230815347721801,"[255.0, 178.2499547188236, 0.0]",12.984637290167855,28
21,5,-73.14130434782608,2021-04-23 05:46:24.472000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 05:45:00+00:00,0.0231597330830985,"[255.0, 128.37503576556688, 0.0]",11.600087321447178,28
21,5,-73.07299270072993,2021-04-23 06:01:25.002000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 06:00:00+00:00,0.022204134502616754,"[255.0, 128.37503576556688, 0.0]",11.554696388874296,28
21,5,-71.63218390804597,2021-04-23 06:16:23.848000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 06:15:00+00:00,0.0020489355641921557,"[255.0, 94.25009121860178, 0.0]",10.597324439299127,28
21,5,-69.53386454183267,2021-04-23 06:31:24.292000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 06:30:00+00:00,-0.027304053171805287,"[255.0, 44.375172265345064, 0.0]",9.203057474339248,28
21,5,-70.03225806451613,2021-04-23 06:46:23.756000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 06:45:00+00:00,-0.020332121399654606,"[255.0, 54.875155202872755, 0.0]",9.534224233516406,28
21,5,-72.10266159695817,2021-04-23 07:01:24.148000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 07:00:00+00:00,0.008630358070957505,"[255.0, 104.7500741561295, 0.0]",10.909942008370482,28
21,5,-68.5187969924812,2021-04-23 07:16:24.832000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 07:15:00+00:00,-0.041503639193908204,"[255.0, 20.75021065590768, 0.0]",8.52857713828936,28
21,5,-70.81090909090909,2021-04-23 07:31:25.476000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 07:30:00+00:00,-0.009439720950512421,"[255.0, 73.25012534354633, 0.0]",10.05161325485066,28
21,5,-72.72592592592592,2021-04-23 07:46:23.959000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 07:45:00+00:00,0.017349083696005962,"[255.0, 120.50004856242109, 0.0]",11.324081475560284,28
21,5,-68.91044776119402,2021-04-23 08:16:26.081000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 08:15:00+00:00,-0.036024911414152504,"[255.0, 28.625197859053475, 0.0]",8.788816707827756,28
21,5,-68.84745762711864,2021-04-23 08:31:24.246000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 08:30:00+00:00,-0.03690606836564659,"[255.0, 28.625197859053475, 0.0]",8.746961752631787,28
21,5,-74.31833910034602,2021-04-23 08:46:24.790000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 08:45:00+00:00,0.03962504736695063,"[255.0, 157.24998884376814, 0.0]",12.382189749930156,28
21,5,-68.81647940074906,2021-04-23 09:01:24.493000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 09:00:00+00:00,-0.03733941685602846,"[255.0, 28.625197859053475, 0.0]",8.726377699338649,28
21,5,-66.69818181818182,2021-04-23 09:16:24.987000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 09:15:00+00:00,-0.06697187704381954,"[233.7487448798753, 0.0, 0.0]",7.318835840418572,28
21,5,-68.16906474820144,2021-04-23 09:31:24.515000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 09:30:00+00:00,-0.04639597674378499,"[255.0, 12.875223452761846, 0.0]",8.296191104670212,28
21,5,-68.1655172413793,2021-04-23 09:46:23.976000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 09:45:00+00:00,-0.046445602138978664,"[255.0, 12.875223452761846, 0.0]",8.293833898398514,28
21,5,-69.01718213058419,2021-04-23 10:01:24.343000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 10:00:00+00:00,-0.03453182471205184,"[255.0, 31.25019359343541, 0.0]",8.859738326177538,28
21,5,-68.33214285714286,2021-04-23 10:16:24.670000+00:00,26.713438,-80.05368,26.713453,-80.053955,2021-04-23 10:15:00+00:00,-0.04411470823341341,"[255.0, 15.500219187143816, 0.0]",8.404551358912864,28
